liga,family,period,direction,n,base_rate,mean_pred,brier,log_loss,accuracy
la-liga,margem,FT,home_2,1710,0.111111,0.162627,0.100034,0.350957,0.888889
la-liga,margem,FT,home_3,1710,0.059064,0.094724,0.055309,0.217959,0.940936
la-liga,margem,FT,home_4_plus,1710,0.034503,0.085518,0.038485,0.157347,0.960819
la-liga-2,1x2,2T,away,312,0.250000,0.206918,0.188980,0.577367,0.750000
la-liga-2,1x2,2T,draw,312,0.391026,0.360364,0.235487,0.664931,0.612179
la-liga-2,1x2,2T,home,312,0.358974,0.432718,0.239400,0.678305,0.612179
la-liga-2,1x2,FT,away,312,0.294872,0.227857,0.210420,0.626770,0.705128
la-liga-2,1x2,FT,draw,312,0.233974,0.252737,0.180814,0.548571,0.769231
la-liga-2,1x2,FT,home,312,0.471154,0.519406,0.249203,0.700909,0.583333
la-liga-2,1x2,HT,away,312,0.227564,0.180495,0.185671,0.574015,0.769231
la-liga-2,1x2,HT,draw,312,0.464744,0.461229,0.250403,0.694307,0.522436
la-liga-2,1x2,HT,home,312,0.307692,0.358276,0.208878,0.603780,0.676282
la-liga-2,asian_handicap,FT,away_minus_0_5,312,0.528846,0.480594,0.249203,0.700909,0.583333
la-liga-2,asian_handicap,FT,away_minus_1,227,0.726872,0.711175,0.192825,0.571610,0.713656
la-liga-2,asian_handicap,FT,away_minus_1_5,312,0.801282,0.700959,0.177644,0.534746,0.756410
la-liga-2,asian_handicap,FT,away_minus_2,275,0.909091,0.857610,0.093144,0.332186,0.901818
la-liga-2,asian_handicap,FT,away_plus_0_5,312,0.294872,0.227857,0.210420,0.626770,0.705128
la-liga-2,asian_handicap,FT,away_plus_1,256,0.140625,0.218641,0.135560,0.442006,0.835938
la-liga-2,asian_handicap,FT,away_plus_1_5,312,0.115385,0.090088,0.104605,0.395488,0.887821
la-liga-2,asian_handicap,FT,away_plus_2,288,0.041667,0.086860,0.048133,0.211207,0.958333
la-liga-2,asian_handicap,FT,home_minus_0_5,312,0.471154,0.519406,0.249203,0.700909,0.583333
la-liga-2,asian_handicap,FT,home_minus_1,227,0.273128,0.288825,0.192825,0.571610,0.713656
la-liga-2,asian_handicap,FT,home_minus_1_5,312,0.198718,0.299041,0.177644,0.534746,0.756410
la-liga-2,asian_handicap,FT,home_minus_2,275,0.090909,0.142390,0.093144,0.332186,0.901818
la-liga-2,asian_handicap,FT,home_plus_0_5,312,0.705128,0.772143,0.210420,0.626770,0.705128
la-liga-2,asian_handicap,FT,home_plus_1,256,0.859375,0.781359,0.135560,0.442006,0.835938
la-liga-2,asian_handicap,FT,home_plus_1_5,312,0.884615,0.909912,0.104605,0.395488,0.887821
la-liga-2,asian_handicap,FT,home_plus_2,288,0.958333,0.913140,0.048133,0.211207,0.958333
la-liga-2,asian_total,FT,over,1482,0.518219,0.479691,0.216375,0.631510,0.672065
la-liga-2,asian_total,FT,under,1482,0.481781,0.520309,0.216375,0.631510,0.672065
la-liga-2,asian_total,HT,over,651,0.397849,0.392144,0.236674,0.671269,0.623656
la-liga-2,asian_total,HT,under,651,0.602151,0.607856,0.236674,0.671269,0.623656
la-liga-2,btts,FT,nao,312,0.435897,0.550757,0.268771,0.738252,0.509615
la-liga-2,btts,FT,sim,312,0.564103,0.449243,0.268771,0.738252,0.509615
la-liga-2,btts,HT,nao,312,0.759615,0.854415,0.194193,0.603834,0.759615
la-liga-2,btts,HT,sim,312,0.240385,0.145585,0.194193,0.603834,0.759615
la-liga-2,btts_algum_tempo,FULL,nao,312,0.548077,0.643887,0.271060,0.750643,0.548077
la-liga-2,btts_algum_tempo,FULL,sim,312,0.451923,0.356113,0.271060,0.750643,0.548077
la-liga-2,btts_ambos_tempos,FULL,nao,312,0.932692,0.956657,0.064881,0.283820,0.932692
la-liga-2,btts_ambos_tempos,FULL,sim,312,0.067308,0.043343,0.064881,0.283820,0.932692
la-liga-2,cartoes,FT,over,4680,0.644658,0.573716,0.179643,0.535410,0.727350
la-liga-2,cartoes,FT,under,4680,0.355342,0.426284,0.179643,0.535410,0.727350
la-liga-2,cartoes,HT,over,2496,0.888622,0.363696,0.397919,1.116468,0.418670
la-liga-2,cartoes,HT,under,2496,0.111378,0.636304,0.397919,1.116468,0.418670
la-liga-2,cartoes_1x2,FT,away,312,0.435897,0.426392,0.255899,0.705520,0.512821
la-liga-2,cartoes_1x2,FT,draw,312,0.150641,0.177156,0.128999,0.427387,0.849359
la-liga-2,cartoes_1x2,FT,home,312,0.413462,0.396452,0.257800,0.714171,0.564103
la-liga-2,chutes,FT,over,9672,0.622208,0.602343,0.158878,0.481710,0.762717
la-liga-2,chutes,FT,under,9672,0.377792,0.397657,0.158878,0.481710,0.762717
la-liga-2,chutes,HT,over,4056,0.986933,0.811478,0.067674,0.242506,0.922584
la-liga-2,chutes,HT,under,4056,0.013067,0.188522,0.067674,0.242506,0.922584
la-liga-2,chutes_alvo,FT,over,5304,0.621418,0.595500,0.191489,0.563082,0.706825
la-liga-2,chutes_alvo,FT,under,5304,0.378582,0.404500,0.191489,0.563082,0.706825
la-liga-2,chutes_alvo,HT,over,2808,0.913462,0.495307,0.274440,0.748154,0.537393
la-liga-2,chutes_alvo,HT,under,2808,0.086538,0.504693,0.274440,0.748154,0.537393
la-liga-2,correct_score,FT,0_0,312,0.076923,0.102417,0.073644,0.281399,0.923077
la-liga-2,correct_score,FT,0_1,312,0.073718,0.074496,0.068023,0.256578,0.926282
la-liga-2,correct_score,FT,0_2,312,0.032051,0.038541,0.031152,0.142237,0.967949
la-liga-2,correct_score,FT,0_3,312,0.019231,0.014364,0.019283,0.112751,0.980769
la-liga-2,correct_score,FT,0_4,312,0.012821,0.004572,0.012771,0.076751,0.987179
la-liga-2,correct_score,FT,1_0,312,0.112179,0.118960,0.101573,0.365571,0.887821
la-liga-2,correct_score,FT,1_1,312,0.118590,0.105749,0.104534,0.363751,0.881410
la-liga-2,correct_score,FT,1_2,312,0.089744,0.047925,0.082551,0.315467,0.910256
la-liga-2,correct_score,FT,1_3,312,0.035256,0.017381,0.034434,0.173964,0.964744
la-liga-2,correct_score,FT,1_4,312,0.006410,0.005335,0.006459,0.051281,0.993590
la-liga-2,correct_score,FT,2_0,312,0.064103,0.094260,0.062671,0.251956,0.935897
la-liga-2,correct_score,FT,2_1,312,0.112179,0.076331,0.101195,0.363950,0.887821
la-liga-2,correct_score,FT,2_2,312,0.032051,0.035922,0.031281,0.142643,0.967949
la-liga-2,correct_score,FT,2_3,312,0.016026,0.012801,0.015804,0.081018,0.983974
la-liga-2,correct_score,FT,2_4,312,0.009615,0.003839,0.009614,0.066129,0.990385
la-liga-2,correct_score,FT,3_0,312,0.032051,0.054843,0.032296,0.151988,0.967949
la-liga-2,correct_score,FT,3_1,312,0.035256,0.044405,0.033864,0.148636,0.964744
la-liga-2,correct_score,FT,3_2,312,0.041667,0.020829,0.040486,0.210136,0.958333
la-liga-2,correct_score,FT,3_3,312,0.006410,0.007383,0.006448,0.041939,0.993590
la-liga-2,correct_score,FT,3_4,312,0.000000,0.002202,0.000014,0.002209,1.000000
la-liga-2,correct_score,FT,4_0,312,0.012821,0.026963,0.012859,0.067930,0.987179
la-liga-2,correct_score,FT,4_1,312,0.016026,0.021901,0.016141,0.087722,0.983974
la-liga-2,correct_score,FT,4_2,312,0.016026,0.010304,0.015490,0.076458,0.983974
la-liga-2,correct_score,FT,4_3,312,0.003205,0.003668,0.003175,0.018404,0.996795
la-liga-2,correct_score,FT,4_4,312,0.000000,0.001104,0.000006,0.001107,1.000000
la-liga-2,correct_score,FT,other_away,312,0.000000,0.006400,0.000241,0.006529,1.000000
la-liga-2,correct_score,FT,other_draw,312,0.000000,0.000162,0.000001,0.000163,1.000000
la-liga-2,correct_score,FT,other_home,312,0.025641,0.046943,0.028531,0.131820,0.971154
la-liga-2,correct_score,HT,0_0,312,0.307692,0.374163,0.223175,0.637645,0.647436
la-liga-2,correct_score,HT,0_1,312,0.144231,0.127956,0.126576,0.430311,0.855769
la-liga-2,correct_score,HT,0_2,312,0.041667,0.027595,0.040523,0.183647,0.958333
la-liga-2,correct_score,HT,1_0,312,0.189103,0.215582,0.152868,0.481963,0.810897
la-liga-2,correct_score,HT,1_1,312,0.147436,0.081269,0.130780,0.452471,0.852564
la-liga-2,correct_score,HT,1_2,312,0.025641,0.015895,0.025263,0.126161,0.974359
la-liga-2,correct_score,HT,2_0,312,0.057692,0.077129,0.054559,0.218790,0.942308
la-liga-2,correct_score,HT,2_1,312,0.032051,0.027158,0.030927,0.138595,0.967949
la-liga-2,correct_score,HT,2_2,312,0.009615,0.005550,0.009487,0.052037,0.990385
la-liga-2,correct_score,HT,other,312,0.044872,0.047704,0.043610,0.191756,0.955128
la-liga-2,dnb,2T,away,190,0.410526,0.335047,0.256169,0.727968,0.578947
la-liga-2,dnb,2T,home,190,0.589474,0.664953,0.256169,0.727968,0.578947
la-liga-2,dnb,FT,away,239,0.384937,0.313622,0.241342,0.696505,0.623431
la-liga-2,dnb,FT,home,239,0.615063,0.686378,0.241342,0.696505,0.623431
la-liga-2,dnb,HT,away,167,0.425150,0.321094,0.253528,0.714534,0.610778
la-liga-2,dnb,HT,home,167,0.574850,0.678906,0.253528,0.714534,0.610778
la-liga-2,dupla,2T,12,312,0.608974,0.639636,0.235487,0.664931,0.612179
la-liga-2,dupla,2T,1x,312,0.750000,0.793082,0.188980,0.577367,0.750000
la-liga-2,dupla,2T,x2,312,0.641026,0.567282,0.239400,0.678305,0.612179
la-liga-2,dupla,FT,12,312,0.766026,0.747263,0.180814,0.548571,0.769231
la-liga-2,dupla,FT,1x,312,0.705128,0.772143,0.210420,0.626770,0.705128
la-liga-2,dupla,FT,x2,312,0.528846,0.480594,0.249203,0.700909,0.583333
la-liga-2,dupla,HT,12,312,0.535256,0.538771,0.250403,0.694307,0.522436
la-liga-2,dupla,HT,1x,312,0.772436,0.819505,0.185671,0.574015,0.769231
la-liga-2,dupla,HT,x2,312,0.692308,0.641724,0.208878,0.603780,0.676282
la-liga-2,escanteios,FT,over,6240,0.411538,0.394271,0.196914,0.584818,0.707532
la-liga-2,escanteios,FT,under,6240,0.588462,0.605729,0.196914,0.584818,0.707532
la-liga-2,escanteios,HT,over,4680,0.436538,0.387966,0.181105,0.549035,0.736966
la-liga-2,escanteios,HT,under,4680,0.563462,0.612034,0.181105,0.549035,0.736966
la-liga-2,escanteios_1x2,FT,away,312,0.336538,0.318939,0.227699,0.659790,0.663462
la-liga-2,escanteios_1x2,FT,draw,312,0.137821,0.117831,0.119005,0.402462,0.862179
la-liga-2,escanteios_1x2,FT,home,312,0.525641,0.563230,0.261143,0.723194,0.551282
la-liga-2,escanteios_1x2,HT,away,312,0.301282,0.317633,0.211445,0.615911,0.698718
la-liga-2,escanteios_1x2,HT,draw,312,0.169872,0.200675,0.142282,0.459547,0.830128
la-liga-2,escanteios_1x2,HT,home,312,0.528846,0.481692,0.254422,0.702773,0.516026
la-liga-2,escanteios_exato,FT,eq_0,312,0.000000,0.000185,0.000000,0.000185,1.000000
la-liga-2,escanteios_exato,FT,eq_1,312,0.000000,0.001471,0.000005,0.001474,1.000000
la-liga-2,escanteios_exato,FT,eq_10,312,0.115385,0.112319,0.102434,0.359672,0.884615
la-liga-2,escanteios_exato,FT,eq_11,312,0.086538,0.096346,0.078474,0.290861,0.913462
la-liga-2,escanteios_exato,FT,eq_12,312,0.125000,0.076985,0.111860,0.397630,0.875000
la-liga-2,escanteios_exato,FT,eq_13,312,0.051282,0.057689,0.049851,0.212443,0.948718
la-liga-2,escanteios_exato,FT,eq_14,312,0.044872,0.040773,0.042899,0.188690,0.955128
la-liga-2,escanteios_exato,FT,eq_15_plus,312,0.073718,0.068765,0.069044,0.264837,0.926282
la-liga-2,escanteios_exato,FT,eq_2,312,0.003205,0.005947,0.003228,0.021571,0.996795
la-liga-2,escanteios_exato,FT,eq_3,312,0.012821,0.016315,0.012577,0.066240,0.987179
la-liga-2,escanteios_exato,FT,eq_4,312,0.051282,0.034170,0.049841,0.231607,0.948718
la-liga-2,escanteios_exato,FT,eq_5,312,0.054487,0.058268,0.052354,0.220502,0.945513
la-liga-2,escanteios_exato,FT,eq_6,312,0.070513,0.084259,0.068527,0.278613,0.929487
la-liga-2,escanteios_exato,FT,eq_7,312,0.089744,0.106256,0.081625,0.300429,0.910256
la-liga-2,escanteios_exato,FT,eq_8,312,0.115385,0.119258,0.101339,0.354036,0.884615
la-liga-2,escanteios_exato,FT,eq_9,312,0.105769,0.120992,0.094418,0.336739,0.894231
la-liga-2,faltas,FT,over,4368,0.672619,0.710358,0.175828,0.527133,0.739927
la-liga-2,faltas,FT,under,4368,0.327381,0.289642,0.175828,0.527133,0.739927
la-liga-2,gols,2T,over,1248,0.362179,0.379291,0.163941,0.500562,0.762821
la-liga-2,gols,2T,under,1248,0.637821,0.620709,0.163941,0.500562,0.762821
la-liga-2,gols,FT,over,4992,0.333333,0.319612,0.140365,0.443418,0.802083
la-liga-2,gols,FT,under,4992,0.666667,0.680388,0.140365,0.443418,0.802083
la-liga-2,gols,HT,over,2496,0.294872,0.251719,0.165920,0.503197,0.755208
la-liga-2,gols,HT,under,2496,0.705128,0.748281,0.165920,0.503197,0.755208
la-liga-2,handicap,FT,away_minus_1,312,0.528846,0.480594,0.249203,0.700909,0.583333
la-liga-2,handicap,FT,away_minus_2,312,0.801282,0.700959,0.177644,0.534746,0.756410
la-liga-2,handicap,FT,away_plus_1,312,0.115385,0.090088,0.104605,0.395488,0.887821
la-liga-2,handicap,FT,away_plus_2,312,0.038462,0.029651,0.039447,0.200281,0.961538
la-liga-2,handicap,FT,draw_minus_1,312,0.272436,0.220366,0.203098,0.604119,0.727564
la-liga-2,handicap,FT,draw_minus_2,312,0.118590,0.150864,0.105469,0.364900,0.881410
la-liga-2,handicap,FT,draw_plus_1,312,0.179487,0.137769,0.145089,0.466326,0.820513
la-liga-2,handicap,FT,draw_plus_2,312,0.076923,0.060438,0.071475,0.286078,0.923077
la-liga-2,handicap,FT,home_minus_1,312,0.198718,0.299041,0.177644,0.534746,0.756410
la-liga-2,handicap,FT,home_minus_2,312,0.080128,0.148177,0.089017,0.320377,0.903846
la-liga-2,handicap,FT,home_plus_1,312,0.705128,0.772143,0.210420,0.626770,0.705128
la-liga-2,handicap,FT,home_plus_2,312,0.884615,0.909912,0.104605,0.395488,0.887821
la-liga-2,htft,FULL,1_1,312,0.250000,0.309373,0.187319,0.555518,0.717949
la-liga-2,htft,FULL,1_2,312,0.016026,0.012571,0.015812,0.088101,0.983974
la-liga-2,htft,FULL,1_x,312,0.041667,0.036332,0.040074,0.175854,0.958333
la-liga-2,htft,FULL,2_1,312,0.038462,0.023459,0.037240,0.170503,0.961538
la-liga-2,htft,FULL,2_2,312,0.160256,0.120604,0.141549,0.473816,0.836538
la-liga-2,htft,FULL,2_x,312,0.028846,0.036432,0.027944,0.129330,0.971154
la-liga-2,htft,FULL,x_1,312,0.182692,0.190225,0.152463,0.490464,0.817308
la-liga-2,htft,FULL,x_2,312,0.118590,0.097496,0.101288,0.353774,0.881410
la-liga-2,htft,FULL,x_x,312,0.163462,0.173508,0.136910,0.446449,0.836538
la-liga-2,impedimentos,FT,over,3120,0.540064,0.542179,0.209312,0.609181,0.681090
la-liga-2,impedimentos,FT,under,3120,0.459936,0.457821,0.209312,0.609181,0.681090
la-liga-2,marca,FT,away_nao,312,0.298077,0.416965,0.237505,0.668585,0.621795
la-liga-2,marca,FT,away_sim,312,0.701923,0.583035,0.237505,0.668585,0.621795
la-liga-2,marca,FT,home_nao,312,0.214744,0.236209,0.172240,0.529302,0.762821
la-liga-2,marca,FT,home_sim,312,0.785256,0.763791,0.172240,0.529302,0.762821
la-liga-2,margem,FT,away_1,312,0.179487,0.137769,0.145089,0.466326,0.820513
la-liga-2,margem,FT,away_2,312,0.076923,0.060438,0.071475,0.286078,0.923077
la-liga-2,margem,FT,away_3,312,0.025641,0.020896,0.026037,0.148848,0.974359
la-liga-2,margem,FT,away_4_plus,312,0.012821,0.008755,0.013034,0.074914,0.987179
la-liga-2,margem,FT,draw,312,0.233974,0.252737,0.180814,0.548571,0.769231
la-liga-2,margem,FT,home_1,312,0.272436,0.220366,0.203098,0.604119,0.727564
la-liga-2,margem,FT,home_2,312,0.118590,0.150864,0.105469,0.364900,0.881410
la-liga-2,margem,FT,home_3,312,0.051282,0.082114,0.051243,0.216522,0.948718
la-liga-2,margem,FT,home_4_plus,312,0.028846,0.066063,0.033681,0.150312,0.967949
liga-mx,1x2,2T,away,235,0.255319,0.179372,0.194278,0.588458,0.731915
liga-mx,1x2,2T,draw,235,0.387234,0.300359,0.251058,0.703289,0.608511
liga-mx,1x2,2T,home,235,0.357447,0.520269,0.255845,0.708878,0.561702
liga-mx,1x2,FT,away,235,0.255319,0.187978,0.192236,0.587693,0.731915
liga-mx,1x2,FT,draw,235,0.255319,0.199989,0.198844,0.602308,0.744681
liga-mx,1x2,FT,home,235,0.489362,0.612033,0.265247,0.741810,0.600000
liga-mx,1x2,HT,away,235,0.178723,0.162707,0.147120,0.472097,0.817021
liga-mx,1x2,HT,draw,235,0.395745,0.399547,0.243804,0.682672,0.612766
liga-mx,1x2,HT,home,235,0.425532,0.437747,0.252375,0.699760,0.544681
liga-mx,asian_handicap,FT,away_minus_0_5,235,0.510638,0.387967,0.265247,0.741810,0.600000
liga-mx,asian_handicap,FT,away_minus_1,188,0.638298,0.588094,0.219043,0.627065,0.611702
liga-mx,asian_handicap,FT,away_minus_1_5,235,0.710638,0.591286,0.216469,0.621353,0.629787
liga-mx,asian_handicap,FT,away_minus_2,190,0.878947,0.772841,0.124491,0.401407,0.847368
liga-mx,asian_handicap,FT,away_plus_0_5,235,0.255319,0.187978,0.192236,0.587693,0.731915
liga-mx,asian_handicap,FT,away_plus_1,189,0.074074,0.178477,0.088748,0.307504,0.904762
liga-mx,asian_handicap,FT,away_plus_1_5,235,0.059574,0.078117,0.058781,0.228978,0.940426
liga-mx,asian_handicap,FT,away_plus_2,227,0.026432,0.077441,0.031798,0.140316,0.973568
liga-mx,asian_handicap,FT,home_minus_0_5,235,0.489362,0.612033,0.265247,0.741810,0.600000
liga-mx,asian_handicap,FT,home_minus_1,188,0.361702,0.411906,0.219043,0.627065,0.611702
liga-mx,asian_handicap,FT,home_minus_1_5,235,0.289362,0.408714,0.216469,0.621353,0.629787
liga-mx,asian_handicap,FT,home_minus_2,190,0.121053,0.227159,0.124491,0.401407,0.847368
liga-mx,asian_handicap,FT,home_plus_0_5,235,0.744681,0.812022,0.192236,0.587693,0.731915
liga-mx,asian_handicap,FT,home_plus_1,189,0.925926,0.821523,0.088748,0.307504,0.904762
liga-mx,asian_handicap,FT,home_plus_1_5,235,0.940426,0.921883,0.058781,0.228978,0.940426
liga-mx,asian_handicap,FT,home_plus_2,227,0.973568,0.922559,0.031798,0.140316,0.973568
liga-mx,asian_total,FT,over,1119,0.573727,0.586606,0.219130,0.636666,0.652368
liga-mx,asian_total,FT,under,1119,0.426273,0.413394,0.219130,0.636666,0.652368
liga-mx,asian_total,HT,over,505,0.449505,0.465537,0.246717,0.690599,0.596040
liga-mx,asian_total,HT,under,505,0.550495,0.534463,0.246717,0.690599,0.596040
liga-mx,btts,FT,nao,235,0.391489,0.507975,0.267033,0.731572,0.497872
liga-mx,btts,FT,sim,235,0.608511,0.492025,0.267033,0.731572,0.497872
liga-mx,btts,HT,nao,235,0.761702,0.829343,0.189793,0.581928,0.761702
liga-mx,btts,HT,sim,235,0.238298,0.170657,0.189793,0.581928,0.761702
liga-mx,btts_algum_tempo,FULL,nao,235,0.510638,0.595145,0.275439,0.751782,0.506383
liga-mx,btts_algum_tempo,FULL,sim,235,0.489362,0.404855,0.275439,0.751782,0.506383
liga-mx,btts_ambos_tempos,FULL,nao,235,0.953191,0.944504,0.048301,0.224472,0.953191
liga-mx,btts_ambos_tempos,FULL,sim,235,0.046809,0.055496,0.048301,0.224472,0.953191
liga-mx,cartoes,FT,over,3525,0.572482,0.533544,0.191020,0.566420,0.713759
liga-mx,cartoes,FT,under,3525,0.427518,0.466456,0.191020,0.566420,0.713759
liga-mx,cartoes,HT,over,1880,0.838298,0.338927,0.395707,1.131846,0.396277
liga-mx,cartoes,HT,under,1880,0.161702,0.661073,0.395707,1.131846,0.396277
liga-mx,cartoes_1x2,FT,away,235,0.421277,0.423372,0.248795,0.691485,0.574468
liga-mx,cartoes_1x2,FT,draw,235,0.182979,0.186029,0.150420,0.478873,0.817021
liga-mx,cartoes_1x2,FT,home,235,0.395745,0.390598,0.244946,0.684139,0.574468
liga-mx,chutes,FT,over,7285,0.674125,0.653287,0.183540,0.551745,0.726561
liga-mx,chutes,FT,under,7285,0.325875,0.346713,0.183540,0.551745,0.726561
liga-mx,chutes,HT,over,3055,0.986907,0.833510,0.060018,0.216354,0.928642
liga-mx,chutes,HT,under,3055,0.013093,0.166490,0.060018,0.216354,0.928642
liga-mx,chutes_alvo,FT,over,3995,0.643805,0.636539,0.183572,0.544123,0.722403
liga-mx,chutes_alvo,FT,under,3995,0.356195,0.363461,0.183572,0.544123,0.722403
liga-mx,chutes_alvo,HT,over,2115,0.920567,0.524281,0.251882,0.694073,0.586761
liga-mx,chutes_alvo,HT,under,2115,0.079433,0.475719,0.251882,0.694073,0.586761
liga-mx,correct_score,FT,0_0,235,0.072340,0.062369,0.070478,0.295017,0.927660
liga-mx,correct_score,FT,0_1,235,0.055319,0.049051,0.052481,0.215427,0.944681
liga-mx,correct_score,FT,0_2,235,0.021277,0.028436,0.021677,0.109587,0.978723
liga-mx,correct_score,FT,0_3,235,0.012766,0.011495,0.012500,0.062694,0.987234
liga-mx,correct_score,FT,0_4,235,0.004255,0.003920,0.004199,0.022270,0.995745
liga-mx,correct_score,FT,1_0,235,0.076596,0.093897,0.073444,0.286310,0.923404
liga-mx,correct_score,FT,1_1,235,0.114894,0.088651,0.102666,0.366038,0.885106
liga-mx,correct_score,FT,1_2,235,0.102128,0.043133,0.094531,0.366189,0.897872
liga-mx,correct_score,FT,1_3,235,0.008511,0.016898,0.008853,0.055823,0.991489
liga-mx,correct_score,FT,1_4,235,0.004255,0.005634,0.004340,0.035858,0.995745
liga-mx,correct_score,FT,2_0,235,0.093617,0.096272,0.084865,0.309884,0.906383
liga-mx,correct_score,FT,2_1,235,0.102128,0.077949,0.092567,0.338843,0.897872
liga-mx,correct_score,FT,2_2,235,0.055319,0.037959,0.052313,0.216674,0.944681
liga-mx,correct_score,FT,2_3,235,0.029787,0.014317,0.029030,0.139139,0.970213
liga-mx,correct_score,FT,2_4,235,0.004255,0.004628,0.004238,0.024925,0.995745
liga-mx,correct_score,FT,3_0,235,0.029787,0.071585,0.031980,0.151256,0.970213
liga-mx,correct_score,FT,3_1,235,0.072340,0.054941,0.067147,0.260695,0.927660
liga-mx,correct_score,FT,3_2,235,0.012766,0.025560,0.012657,0.068648,0.987234
liga-mx,correct_score,FT,3_3,235,0.008511,0.009264,0.008511,0.050059,0.991489
