liga,family,period,prob_bin,bin_lo,bin_hi,n,mean_pred,observed_freq,gap
premier-league,1x2,2T,9,0.90,1.00,8,0.927961,0.750000,-0.177961
premier-league,1x2,FT,0,0.00,0.10,581,0.056620,0.135972,0.079352
premier-league,1x2,FT,1,0.10,0.20,986,0.153489,0.244422,0.090933
premier-league,1x2,FT,2,0.20,0.30,1520,0.249077,0.268421,0.019344
premier-league,1x2,FT,3,0.30,0.40,477,0.343037,0.345912,0.002875
premier-league,1x2,FT,4,0.40,0.50,398,0.450673,0.424623,-0.026050
premier-league,1x2,FT,5,0.50,0.60,367,0.549141,0.455041,-0.094100
premier-league,1x2,FT,6,0.60,0.70,317,0.647195,0.514196,-0.132999
premier-league,1x2,FT,7,0.70,0.80,232,0.747967,0.581897,-0.166071
premier-league,1x2,FT,8,0.80,0.90,182,0.849088,0.686813,-0.162274
premier-league,1x2,FT,9,0.90,1.00,76,0.939622,0.789474,-0.150148
premier-league,1x2,HT,0,0.00,0.10,348,0.065864,0.146552,0.080688
premier-league,1x2,HT,1,0.10,0.20,911,0.152549,0.216246,0.063697
premier-league,1x2,HT,2,0.20,0.30,810,0.249864,0.280247,0.030383
premier-league,1x2,HT,3,0.30,0.40,1089,0.352345,0.363636,0.011291
premier-league,1x2,HT,4,0.40,0.50,1396,0.445885,0.399713,-0.046171
premier-league,1x2,HT,5,0.50,0.60,381,0.539816,0.464567,-0.075249
premier-league,1x2,HT,6,0.60,0.70,141,0.640333,0.475177,-0.165155
premier-league,1x2,HT,7,0.70,0.80,50,0.745027,0.640000,-0.105027
premier-league,1x2,HT,8,0.80,0.90,10,0.835035,0.700000,-0.135035
premier-league,asian_handicap,FT,0,0.00,0.10,3958,0.047246,0.074027,0.026781
premier-league,asian_handicap,FT,1,0.10,0.20,2806,0.147700,0.182823,0.035123
premier-league,asian_handicap,FT,2,0.20,0.30,2272,0.248116,0.260563,0.012448
premier-league,asian_handicap,FT,3,0.30,0.40,1852,0.348685,0.371490,0.022806
premier-league,asian_handicap,FT,4,0.40,0.50,1804,0.449271,0.445122,-0.004149
premier-league,asian_handicap,FT,5,0.50,0.60,1804,0.550729,0.554878,0.004149
premier-league,asian_handicap,FT,6,0.60,0.70,1852,0.651315,0.628510,-0.022806
premier-league,asian_handicap,FT,7,0.70,0.80,2272,0.751884,0.739437,-0.012448
premier-league,asian_handicap,FT,8,0.80,0.90,2806,0.852300,0.817177,-0.035123
premier-league,asian_handicap,FT,9,0.90,1.00,3958,0.952754,0.925973,-0.026781
premier-league,asian_total,FT,0,0.00,0.10,343,0.070658,0.093294,0.022637
premier-league,asian_total,FT,1,0.10,0.20,1396,0.157606,0.191261,0.033655
premier-league,asian_total,FT,2,0.20,0.30,2257,0.250486,0.248117,-0.002369
premier-league,asian_total,FT,3,0.30,0.40,1994,0.350313,0.350050,-0.000263
premier-league,asian_total,FT,4,0.40,0.50,2173,0.450316,0.452830,0.002514
premier-league,asian_total,FT,5,0.50,0.60,2173,0.549684,0.547170,-0.002514
premier-league,asian_total,FT,6,0.60,0.70,1994,0.649687,0.649950,0.000263
premier-league,asian_total,FT,7,0.70,0.80,2257,0.749514,0.751883,0.002369
premier-league,asian_total,FT,8,0.80,0.90,1396,0.842394,0.808739,-0.033655
premier-league,asian_total,FT,9,0.90,1.00,343,0.929342,0.906706,-0.022637
premier-league,asian_total,HT,0,0.00,0.10,7,0.093795,0.000000,-0.093795
premier-league,asian_total,HT,1,0.10,0.20,198,0.169845,0.348485,0.178640
premier-league,asian_total,HT,2,0.20,0.30,1171,0.261906,0.329633,0.067726
premier-league,asian_total,HT,3,0.30,0.40,1497,0.345412,0.402138,0.056726
premier-league,asian_total,HT,4,0.40,0.50,621,0.444106,0.436393,-0.007713
premier-league,asian_total,HT,5,0.50,0.60,621,0.555894,0.563607,0.007713
premier-league,asian_total,HT,6,0.60,0.70,1497,0.654588,0.597862,-0.056726
premier-league,asian_total,HT,7,0.70,0.80,1171,0.738094,0.670367,-0.067726
premier-league,asian_total,HT,8,0.80,0.90,198,0.830155,0.651515,-0.178640
premier-league,asian_total,HT,9,0.90,1.00,7,0.906205,1.000000,0.093795
premier-league,btts,FT,0,0.00,0.10,2,0.044148,0.500000,0.455852
premier-league,btts,FT,1,0.10,0.20,13,0.153865,0.538462,0.384597
premier-league,btts,FT,2,0.20,0.30,69,0.258683,0.507246,0.248564
premier-league,btts,FT,3,0.30,0.40,391,0.362912,0.468031,0.105119
premier-league,btts,FT,4,0.40,0.50,1237,0.454814,0.473727,0.018913
premier-league,btts,FT,5,0.50,0.60,1237,0.545186,0.526273,-0.018913
premier-league,btts,FT,6,0.60,0.70,391,0.637088,0.531969,-0.105119
premier-league,btts,FT,7,0.70,0.80,69,0.741317,0.492754,-0.248564
premier-league,btts,FT,8,0.80,0.90,13,0.846135,0.461538,-0.384597
premier-league,btts,FT,9,0.90,1.00,2,0.955852,0.500000,-0.455852
premier-league,btts,HT,0,0.00,0.10,125,0.077188,0.152000,0.074812
premier-league,btts,HT,1,0.10,0.20,1229,0.156139,0.207486,0.051347
premier-league,btts,HT,2,0.20,0.30,356,0.225727,0.238764,0.013038
premier-league,btts,HT,3,0.30,0.40,2,0.320026,0.000000,-0.320026
premier-league,btts,HT,6,0.60,0.70,2,0.679974,1.000000,0.320026
premier-league,btts,HT,7,0.70,0.80,356,0.774273,0.761236,-0.013038
premier-league,btts,HT,8,0.80,0.90,1229,0.843861,0.792514,-0.051347
premier-league,btts,HT,9,0.90,1.00,125,0.922812,0.848000,-0.074812
premier-league,btts_algum_tempo,FULL,0,0.00,0.10,6,0.073160,0.000000,-0.073160
premier-league,btts_algum_tempo,FULL,1,0.10,0.20,38,0.168559,0.315789,0.147230
premier-league,btts_algum_tempo,FULL,2,0.20,0.30,172,0.260592,0.383721,0.123129
premier-league,btts_algum_tempo,FULL,3,0.30,0.40,624,0.358532,0.397436,0.038904
premier-league,btts_algum_tempo,FULL,4,0.40,0.50,872,0.450402,0.464450,0.014048
premier-league,btts_algum_tempo,FULL,5,0.50,0.60,872,0.549598,0.535550,-0.014048
premier-league,btts_algum_tempo,FULL,6,0.60,0.70,624,0.641468,0.602564,-0.038904
premier-league,btts_algum_tempo,FULL,7,0.70,0.80,172,0.739408,0.616279,-0.123129
premier-league,btts_algum_tempo,FULL,8,0.80,0.90,38,0.831441,0.684211,-0.147230
premier-league,btts_algum_tempo,FULL,9,0.90,1.00,6,0.926840,1.000000,0.073160
premier-league,btts_ambos_tempos,FULL,0,0.00,0.10,1656,0.047827,0.061594,0.013767
premier-league,btts_ambos_tempos,FULL,1,0.10,0.20,56,0.115165,0.053571,-0.061594
premier-league,btts_ambos_tempos,FULL,8,0.80,0.90,56,0.884835,0.946429,0.061594
premier-league,btts_ambos_tempos,FULL,9,0.90,1.00,1656,0.952173,0.938406,-0.013767
premier-league,cartoes,FT,0,0.00,0.10,5403,0.061040,0.104757,0.043717
premier-league,cartoes,FT,1,0.10,0.20,7303,0.146840,0.170204,0.023364
premier-league,cartoes,FT,2,0.20,0.30,4720,0.247670,0.267797,0.020127
premier-league,cartoes,FT,3,0.30,0.40,4117,0.349968,0.364100,0.014132
premier-league,cartoes,FT,4,0.40,0.50,4137,0.449219,0.454436,0.005216
premier-league,cartoes,FT,5,0.50,0.60,4137,0.550781,0.545564,-0.005216
premier-league,cartoes,FT,6,0.60,0.70,4117,0.650032,0.635900,-0.014132
premier-league,cartoes,FT,7,0.70,0.80,4720,0.752330,0.732203,-0.020127
premier-league,cartoes,FT,8,0.80,0.90,7303,0.853160,0.829796,-0.023364
premier-league,cartoes,FT,9,0.90,1.00,5403,0.938960,0.895243,-0.043717
premier-league,cartoes,HT,0,0.00,0.10,3845,0.056026,0.587256,0.531231
premier-league,cartoes,HT,1,0.10,0.20,2980,0.130631,0.690940,0.560308
premier-league,cartoes,HT,2,0.20,0.30,1420,0.265756,0.538028,0.272272
premier-league,cartoes,HT,3,0.30,0.40,2934,0.349839,0.574642,0.224803
premier-league,cartoes,HT,4,0.40,0.50,2517,0.448540,0.690902,0.242362
premier-league,cartoes,HT,5,0.50,0.60,2517,0.551460,0.309098,-0.242362
premier-league,cartoes,HT,6,0.60,0.70,2934,0.650161,0.425358,-0.224803
premier-league,cartoes,HT,7,0.70,0.80,1420,0.734244,0.461972,-0.272272
premier-league,cartoes,HT,8,0.80,0.90,2980,0.869369,0.309060,-0.560308
premier-league,cartoes,HT,9,0.90,1.00,3845,0.943974,0.412744,-0.531231
premier-league,cartoes_1x2,FT,0,0.00,0.10,5,0.094039,0.200000,0.105961
premier-league,cartoes_1x2,FT,1,0.10,0.20,629,0.184608,0.222576,0.037967
premier-league,cartoes_1x2,FT,2,0.20,0.30,1737,0.232085,0.264249,0.032164
premier-league,cartoes_1x2,FT,3,0.30,0.40,1158,0.352439,0.342832,-0.009607
premier-league,cartoes_1x2,FT,4,0.40,0.50,1038,0.446528,0.421965,-0.024562
premier-league,cartoes_1x2,FT,5,0.50,0.60,454,0.540837,0.455947,-0.084890
premier-league,cartoes_1x2,FT,6,0.60,0.70,95,0.635993,0.621053,-0.014940
premier-league,cartoes_1x2,FT,7,0.70,0.80,20,0.735042,0.550000,-0.185042
premier-league,chutes,FT,0,0.00,0.10,20822,0.028503,0.085342,0.056840
premier-league,chutes,FT,1,0.10,0.20,9322,0.148319,0.250697,0.102378
premier-league,chutes,FT,2,0.20,0.30,8570,0.249666,0.335239,0.085574
premier-league,chutes,FT,3,0.30,0.40,7293,0.349101,0.402715,0.053614
premier-league,chutes,FT,4,0.40,0.50,7065,0.450493,0.470347,0.019854
premier-league,chutes,FT,5,0.50,0.60,7065,0.549507,0.529653,-0.019854
premier-league,chutes,FT,6,0.60,0.70,7293,0.650899,0.597285,-0.053614
premier-league,chutes,FT,7,0.70,0.80,8570,0.750334,0.664761,-0.085574
premier-league,chutes,FT,8,0.80,0.90,9322,0.851681,0.749303,-0.102378
premier-league,chutes,FT,9,0.90,1.00,20822,0.971497,0.914658,-0.056840
premier-league,chutes,HT,0,0.00,0.10,10584,0.038554,0.001417,-0.037137
premier-league,chutes,HT,1,0.10,0.20,4443,0.143369,0.015530,-0.127839
premier-league,chutes,HT,2,0.20,0.30,2884,0.247600,0.065187,-0.182412
premier-league,chutes,HT,3,0.30,0.40,1944,0.353616,0.231996,-0.121620
premier-league,chutes,HT,4,0.40,0.50,2401,0.448684,0.366930,-0.081754
premier-league,chutes,HT,5,0.50,0.60,2401,0.551316,0.633070,0.081754
premier-league,chutes,HT,6,0.60,0.70,1944,0.646384,0.768004,0.121620
premier-league,chutes,HT,7,0.70,0.80,2884,0.752400,0.934813,0.182412
premier-league,chutes,HT,8,0.80,0.90,4443,0.856631,0.984470,0.127839
premier-league,chutes,HT,9,0.90,1.00,10584,0.961446,0.998583,0.037137
premier-league,chutes_alvo,FT,0,0.00,0.10,5136,0.059882,0.080997,0.021115
premier-league,chutes_alvo,FT,1,0.10,0.20,5715,0.159573,0.184077,0.024504
premier-league,chutes_alvo,FT,2,0.20,0.30,4257,0.265739,0.282828,0.017090
premier-league,chutes_alvo,FT,3,0.30,0.40,7885,0.336136,0.349144,0.013008
premier-league,chutes_alvo,FT,4,0.40,0.50,6111,0.457330,0.454590,-0.002740
premier-league,chutes_alvo,FT,5,0.50,0.60,6111,0.542670,0.545410,0.002740
premier-league,chutes_alvo,FT,6,0.60,0.70,7885,0.663864,0.650856,-0.013008
premier-league,chutes_alvo,FT,7,0.70,0.80,4257,0.734261,0.717172,-0.017090
premier-league,chutes_alvo,FT,8,0.80,0.90,5715,0.840427,0.815923,-0.024504
premier-league,chutes_alvo,FT,9,0.90,1.00,5136,0.940118,0.919003,-0.021115
premier-league,chutes_alvo,HT,1,0.10,0.20,3424,0.166161,0.022196,-0.143964
premier-league,chutes_alvo,HT,2,0.20,0.30,5305,0.275139,0.716682,0.441543
premier-league,chutes_alvo,HT,3,0.30,0.40,1543,0.310798,0.336358,0.025560
premier-league,chutes_alvo,HT,4,0.40,0.50,5136,0.470197,0.340343,-0.129854
premier-league,chutes_alvo,HT,5,0.50,0.60,5136,0.529803,0.659657,0.129854
premier-league,chutes_alvo,HT,6,0.60,0.70,1543,0.689202,0.663642,-0.025560
premier-league,chutes_alvo,HT,7,0.70,0.80,5305,0.724861,0.283318,-0.441543
premier-league,chutes_alvo,HT,8,0.80,0.90,3424,0.833839,0.977804,0.143964
premier-league,correct_score,FT,0,0.00,0.10,44183,0.027274,0.031234,0.003960
premier-league,correct_score,FT,1,0.10,0.20,3550,0.125543,0.088169,-0.037374
premier-league,correct_score,FT,2,0.20,0.30,138,0.241112,0.086957,-0.154156
premier-league,correct_score,FT,3,0.30,0.40,32,0.347403,0.093750,-0.253653
premier-league,correct_score,FT,4,0.40,0.50,18,0.450218,0.055556,-0.394663
premier-league,correct_score,FT,5,0.50,0.60,9,0.545258,0.222222,-0.323036
premier-league,correct_score,FT,6,0.60,0.70,5,0.637349,0.200000,-0.437349
premier-league,correct_score,FT,7,0.70,0.80,1,0.701353,0.000000,-0.701353
premier-league,correct_score,HT,0,0.00,0.10,11108,0.037113,0.050324,0.013211
premier-league,correct_score,HT,1,0.10,0.20,2915,0.138992,0.135849,-0.003142
premier-league,correct_score,HT,2,0.20,0.30,1978,0.246426,0.223458,-0.022968
premier-league,correct_score,HT,3,0.30,0.40,905,0.344026,0.275138,-0.068887
premier-league,correct_score,HT,4,0.40,0.50,189,0.436030,0.306878,-0.129152
premier-league,correct_score,HT,5,0.50,0.60,24,0.533332,0.333333,-0.199998
premier-league,correct_score,HT,6,0.60,0.70,1,0.607949,0.000000,-0.607949
premier-league,dnb,2T,0,0.00,0.10,175,0.058280,0.228571,0.170291
premier-league,dnb,2T,1,0.10,0.20,244,0.152865,0.336066,0.183200
premier-league,dnb,2T,2,0.20,0.30,263,0.252543,0.391635,0.139092
premier-league,dnb,2T,3,0.30,0.40,259,0.349286,0.413127,0.063841
premier-league,dnb,2T,4,0.40,0.50,225,0.447862,0.515556,0.067694
premier-league,dnb,2T,5,0.50,0.60,225,0.552138,0.484444,-0.067694
premier-league,dnb,2T,6,0.60,0.70,259,0.650714,0.586873,-0.063841
premier-league,dnb,2T,7,0.70,0.80,263,0.747457,0.608365,-0.139092
premier-league,dnb,2T,8,0.80,0.90,244,0.847135,0.663934,-0.183200
premier-league,dnb,2T,9,0.90,1.00,175,0.941720,0.771429,-0.170291
premier-league,dnb,FT,0,0.00,0.10,292,0.049987,0.160959,0.110972
premier-league,dnb,FT,1,0.10,0.20,272,0.149641,0.297794,0.148153
premier-league,dnb,FT,2,0.20,0.30,295,0.247708,0.369492,0.121784
premier-league,dnb,FT,3,0.30,0.40,245,0.350012,0.387755,0.037743
premier-league,dnb,FT,4,0.40,0.50,206,0.446866,0.538835,0.091969
premier-league,dnb,FT,5,0.50,0.60,206,0.553134,0.461165,-0.091969
premier-league,dnb,FT,6,0.60,0.70,245,0.649988,0.612245,-0.037743
premier-league,dnb,FT,7,0.70,0.80,295,0.752292,0.630508,-0.121784
premier-league,dnb,FT,8,0.80,0.90,272,0.850359,0.702206,-0.148153
premier-league,dnb,FT,9,0.90,1.00,292,0.950013,0.839041,-0.110972
premier-league,dnb,HT,0,0.00,0.10,118,0.065674,0.203390,0.137715
premier-league,dnb,HT,1,0.10,0.20,210,0.151868,0.261905,0.110037
premier-league,dnb,HT,2,0.20,0.30,274,0.250514,0.383212,0.132698
premier-league,dnb,HT,3,0.30,0.40,248,0.352949,0.350806,-0.002142
premier-league,dnb,HT,4,0.40,0.50,211,0.449002,0.488152,0.039149
premier-league,dnb,HT,5,0.50,0.60,211,0.550998,0.511848,-0.039149
premier-league,dnb,HT,6,0.60,0.70,248,0.647051,0.649194,0.002142
premier-league,dnb,HT,7,0.70,0.80,274,0.749486,0.616788,-0.132698
premier-league,dnb,HT,8,0.80,0.90,210,0.848132,0.738095,-0.110037
premier-league,dnb,HT,9,0.90,1.00,118,0.934326,0.796610,-0.137715
premier-league,dupla,2T,0,0.00,0.10,8,0.072039,0.250000,0.177961
premier-league,dupla,2T,1,0.10,0.20,57,0.151731,0.473684,0.321953
premier-league,dupla,2T,2,0.20,0.30,151,0.254794,0.443709,0.188914
premier-league,dupla,2T,3,0.30,0.40,220,0.352487,0.481818,0.129332
premier-league,dupla,2T,4,0.40,0.50,363,0.454038,0.606061,0.152022
premier-league,dupla,2T,5,0.50,0.60,615,0.557932,0.627642,0.069711
premier-league,dupla,2T,6,0.60,0.70,1497,0.651423,0.665999,0.014575
premier-league,dupla,2T,7,0.70,0.80,1033,0.748296,0.673766,-0.074530
premier-league,dupla,2T,8,0.80,0.90,820,0.845937,0.754878,-0.091059
premier-league,dupla,2T,9,0.90,1.00,372,0.938094,0.817204,-0.120890
premier-league,dupla,FT,0,0.00,0.10,76,0.060378,0.210526,0.150148
premier-league,dupla,FT,1,0.10,0.20,182,0.150912,0.313187,0.162274
premier-league,dupla,FT,2,0.20,0.30,232,0.252033,0.418103,0.166071
premier-league,dupla,FT,3,0.30,0.40,317,0.352805,0.485804,0.132999
premier-league,dupla,FT,4,0.40,0.50,367,0.450859,0.544959,0.094100
premier-league,dupla,FT,5,0.50,0.60,398,0.549327,0.575377,0.026050
premier-league,dupla,FT,6,0.60,0.70,477,0.656963,0.654088,-0.002875
premier-league,dupla,FT,7,0.70,0.80,1520,0.750923,0.731579,-0.019344
premier-league,dupla,FT,8,0.80,0.90,986,0.846511,0.755578,-0.090933
premier-league,dupla,FT,9,0.90,1.00,581,0.943380,0.864028,-0.079352
premier-league,dupla,HT,1,0.10,0.20,10,0.164965,0.300000,0.135035
premier-league,dupla,HT,2,0.20,0.30,50,0.254973,0.360000,0.105027
premier-league,dupla,HT,3,0.30,0.40,141,0.359667,0.524823,0.165155
premier-league,dupla,HT,4,0.40,0.50,381,0.460184,0.535433,0.075249
premier-league,dupla,HT,5,0.50,0.60,1396,0.554115,0.600287,0.046171
premier-league,dupla,HT,6,0.60,0.70,1089,0.647655,0.636364,-0.011291
premier-league,dupla,HT,7,0.70,0.80,810,0.750136,0.719753,-0.030383
premier-league,dupla,HT,8,0.80,0.90,911,0.847451,0.783754,-0.063697
premier-league,dupla,HT,9,0.90,1.00,348,0.934136,0.853448,-0.080688
premier-league,escanteios,FT,0,0.00,0.10,5123,0.061029,0.146789,0.085760
premier-league,escanteios,FT,1,0.10,0.20,8119,0.147933,0.229339,0.081405
premier-league,escanteios,FT,2,0.20,0.30,7610,0.248875,0.308936,0.060060
premier-league,escanteios,FT,3,0.30,0.40,6747,0.350500,0.381355,0.030855
premier-league,escanteios,FT,4,0.40,0.50,6641,0.448521,0.458967,0.010446
premier-league,escanteios,FT,5,0.50,0.60,6641,0.551479,0.541033,-0.010446
premier-league,escanteios,FT,6,0.60,0.70,6747,0.649500,0.618645,-0.030855
premier-league,escanteios,FT,7,0.70,0.80,7610,0.751125,0.691064,-0.060060
premier-league,escanteios,FT,8,0.80,0.90,8119,0.852067,0.770661,-0.081405
premier-league,escanteios,FT,9,0.90,1.00,5123,0.938971,0.853211,-0.085760
premier-league,escanteios,HT,0,0.00,0.10,4736,0.061399,0.116132,0.054733
premier-league,escanteios,HT,1,0.10,0.20,6988,0.147534,0.198626,0.051092
premier-league,escanteios,HT,2,0.20,0.30,4895,0.248397,0.292952,0.044555
premier-league,escanteios,HT,3,0.30,0.40,4839,0.351422,0.374044,0.022622
premier-league,escanteios,HT,4,0.40,0.50,4222,0.450538,0.457840,0.007302
premier-league,escanteios,HT,5,0.50,0.60,4222,0.549462,0.542160,-0.007302
premier-league,escanteios,HT,6,0.60,0.70,4839,0.648578,0.625956,-0.022622
premier-league,escanteios,HT,7,0.70,0.80,4895,0.751603,0.707048,-0.044555
premier-league,escanteios,HT,8,0.80,0.90,6988,0.852466,0.801374,-0.051092
premier-league,escanteios,HT,9,0.90,1.00,4736,0.938601,0.883868,-0.054733
premier-league,escanteios_1x2,FT,0,0.00,0.10,424,0.082161,0.061321,-0.020841
premier-league,escanteios_1x2,FT,1,0.10,0.20,1642,0.128212,0.109622,-0.018590
premier-league,escanteios_1x2,FT,2,0.20,0.30,532,0.253401,0.289474,0.036072
premier-league,escanteios_1x2,FT,3,0.30,0.40,594,0.349748,0.392256,0.042508
premier-league,escanteios_1x2,FT,4,0.40,0.50,629,0.449195,0.449921,0.000725
premier-league,escanteios_1x2,FT,5,0.50,0.60,555,0.551289,0.540541,-0.010748
premier-league,escanteios_1x2,FT,6,0.60,0.70,404,0.648685,0.653465,0.004781
premier-league,escanteios_1x2,FT,7,0.70,0.80,270,0.744896,0.748148,0.003252
premier-league,escanteios_1x2,FT,8,0.80,0.90,81,0.837078,0.802469,-0.034609
premier-league,escanteios_1x2,FT,9,0.90,1.00,5,0.915247,1.000000,0.084753
premier-league,escanteios_1x2,HT,0,0.00,0.10,2,0.093700,0.000000,-0.093700
premier-league,escanteios_1x2,HT,1,0.10,0.20,1230,0.177788,0.118699,-0.059089
premier-league,escanteios_1x2,HT,2,0.20,0.30,1249,0.233781,0.216974,-0.016807
premier-league,escanteios_1x2,HT,3,0.30,0.40,938,0.349403,0.377399,0.027996
premier-league,escanteios_1x2,HT,4,0.40,0.50,911,0.447267,0.465423,0.018155
premier-league,escanteios_1x2,HT,5,0.50,0.60,544,0.544380,0.593750,0.049370
premier-league,escanteios_1x2,HT,6,0.60,0.70,231,0.637532,0.705628,0.068096
premier-league,escanteios_1x2,HT,7,0.70,0.80,30,0.724192,1.000000,0.275808
premier-league,escanteios_1x2,HT,8,0.80,0.90,1,0.802536,1.000000,0.197464
premier-league,escanteios_exato,FT,0,0.00,0.10,19451,0.036815,0.045807,0.008992
premier-league,escanteios_exato,FT,1,0.10,0.20,7636,0.118883,0.103457,-0.015425
premier-league,escanteios_exato,FT,2,0.20,0.30,202,0.243044,0.128713,-0.114331
premier-league,escanteios_exato,FT,3,0.30,0.40,76,0.346060,0.039474,-0.306586
premier-league,escanteios_exato,FT,4,0.40,0.50,21,0.442614,0.095238,-0.347376
premier-league,escanteios_exato,FT,5,0.50,0.60,4,0.531297,0.000000,-0.531297
premier-league,escanteios_exato,FT,6,0.60,0.70,2,0.650060,0.000000,-0.650060
premier-league,faltas,FT,0,0.00,0.10,3001,0.065830,0.121293,0.055463
premier-league,faltas,FT,1,0.10,0.20,5575,0.153715,0.189955,0.036240
premier-league,faltas,FT,2,0.20,0.30,5477,0.247102,0.271682,0.024579
premier-league,faltas,FT,3,0.30,0.40,5114,0.349975,0.357059,0.007084
premier-league,faltas,FT,4,0.40,0.50,4801,0.448096,0.459488,0.011392
premier-league,faltas,FT,5,0.50,0.60,4801,0.551904,0.540512,-0.011392
premier-league,faltas,FT,6,0.60,0.70,5114,0.650025,0.642941,-0.007084
premier-league,faltas,FT,7,0.70,0.80,5477,0.752898,0.728318,-0.024579
premier-league,faltas,FT,8,0.80,0.90,5575,0.846285,0.810045,-0.036240
premier-league,faltas,FT,9,0.90,1.00,3001,0.934170,0.878707,-0.055463
premier-league,gols,2T,0,0.00,0.10,1074,0.068283,0.072626,0.004342
premier-league,gols,2T,1,0.10,0.20,1973,0.151341,0.155601,0.004260
premier-league,gols,2T,2,0.20,0.30,1595,0.243064,0.208150,-0.034913
premier-league,gols,2T,3,0.30,0.40,900,0.348953,0.324444,-0.024509
premier-league,gols,2T,4,0.40,0.50,1306,0.452938,0.483155,0.030217
premier-league,gols,2T,5,0.50,0.60,1306,0.547062,0.516845,-0.030217
premier-league,gols,2T,6,0.60,0.70,900,0.651047,0.675556,0.024509
premier-league,gols,2T,7,0.70,0.80,1595,0.756936,0.791850,0.034913
premier-league,gols,2T,8,0.80,0.90,1973,0.848659,0.844399,-0.004260
premier-league,gols,2T,9,0.90,1.00,1074,0.931717,0.927374,-0.004342
premier-league,gols,FT,0,0.00,0.10,10782,0.040586,0.054814,0.014228
premier-league,gols,FT,1,0.10,0.20,5128,0.147800,0.179017,0.031217
premier-league,gols,FT,2,0.20,0.30,4341,0.248644,0.264916,0.016272
premier-league,gols,FT,3,0.30,0.40,3591,0.349594,0.360624,0.011030
premier-league,gols,FT,4,0.40,0.50,3550,0.449950,0.447042,-0.002908
premier-league,gols,FT,5,0.50,0.60,3550,0.550050,0.552958,0.002908
premier-league,gols,FT,6,0.60,0.70,3591,0.650406,0.639376,-0.011030
premier-league,gols,FT,7,0.70,0.80,4341,0.751356,0.735084,-0.016272
premier-league,gols,FT,8,0.80,0.90,5128,0.852200,0.820983,-0.031217
premier-league,gols,FT,9,0.90,1.00,10782,0.959414,0.945186,-0.014228
premier-league,gols,HT,0,0.00,0.10,4146,0.049535,0.078389,0.028854
premier-league,gols,HT,1,0.10,0.20,2265,0.143866,0.182340,0.038474
premier-league,gols,HT,2,0.20,0.30,2434,0.255113,0.290058,0.034945
premier-league,gols,HT,3,0.30,0.40,2921,0.346967,0.349880,0.002913
premier-league,gols,HT,4,0.40,0.50,1930,0.448016,0.449741,0.001725
premier-league,gols,HT,5,0.50,0.60,1930,0.551984,0.550259,-0.001725
premier-league,gols,HT,6,0.60,0.70,2921,0.653033,0.650120,-0.002913
premier-league,gols,HT,7,0.70,0.80,2434,0.744887,0.709942,-0.034945
premier-league,gols,HT,8,0.80,0.90,2265,0.856134,0.817660,-0.038474
premier-league,gols,HT,9,0.90,1.00,4146,0.950465,0.921611,-0.028854
premier-league,handicap,FT,0,0.00,0.10,5938,0.041692,0.075446,0.033755
premier-league,handicap,FT,1,0.10,0.20,3989,0.151000,0.165204,0.014204
premier-league,handicap,FT,2,0.20,0.30,2970,0.234604,0.229630,-0.004974
premier-league,handicap,FT,3,0.30,0.40,956,0.349783,0.366109,0.016326
premier-league,handicap,FT,4,0.40,0.50,888,0.448533,0.448198,-0.000335
premier-league,handicap,FT,5,0.50,0.60,887,0.550307,0.555806,0.005499
premier-league,handicap,FT,6,0.60,0.70,872,0.651766,0.622706,-0.029060
premier-league,handicap,FT,7,0.70,0.80,1066,0.750977,0.711069,-0.039908
premier-league,handicap,FT,8,0.80,0.90,1243,0.851543,0.775543,-0.076000
premier-league,handicap,FT,9,0.90,1.00,1735,0.952830,0.895101,-0.057729
premier-league,htft,FULL,0,0.00,0.10,9390,0.035731,0.056230,0.020499
premier-league,htft,FULL,1,0.10,0.20,3225,0.149471,0.144496,-0.004975
premier-league,htft,FULL,2,0.20,0.30,1695,0.233594,0.190560,-0.043034
premier-league,htft,FULL,3,0.30,0.40,454,0.346435,0.290749,-0.055686
premier-league,htft,FULL,4,0.40,0.50,307,0.444155,0.351792,-0.092363
premier-league,htft,FULL,5,0.50,0.60,187,0.547062,0.406417,-0.140645
premier-league,htft,FULL,6,0.60,0.70,98,0.642747,0.479592,-0.163155
premier-league,htft,FULL,7,0.70,0.80,42,0.744165,0.642857,-0.101308
premier-league,htft,FULL,8,0.80,0.90,10,0.831942,0.500000,-0.331942
premier-league,impedimentos,FT,0,0.00,0.10,795,0.073892,0.182390,0.108498
premier-league,impedimentos,FT,1,0.10,0.20,4384,0.155914,0.200730,0.044816
premier-league,impedimentos,FT,2,0.20,0.30,4308,0.248770,0.274605,0.025836
premier-league,impedimentos,FT,3,0.30,0.40,3535,0.349458,0.370863,0.021405
premier-league,impedimentos,FT,4,0.40,0.50,4098,0.450767,0.469253,0.018486
premier-league,impedimentos,FT,5,0.50,0.60,4098,0.549233,0.530747,-0.018486
premier-league,impedimentos,FT,6,0.60,0.70,3535,0.650542,0.629137,-0.021405
premier-league,impedimentos,FT,7,0.70,0.80,4308,0.751230,0.725395,-0.025836
premier-league,impedimentos,FT,8,0.80,0.90,4384,0.844086,0.799270,-0.044816
