liga,family,period,prob_bin,bin_lo,bin_hi,n,mean_pred,observed_freq,gap
la-liga,chutes_alvo,HT,8,0.80,0.90,8160,0.843916,0.843995,0.000079
la-liga,chutes_alvo,HT,9,0.90,1.00,480,0.971120,0.835417,-0.135703
la-liga,chutes_alvo_1x2,FT,1,0.10,0.20,1728,0.126085,0.122685,-0.003400
la-liga,chutes_alvo_1x2,FT,2,0.20,0.30,6,0.297115,0.333333,0.036218
la-liga,chutes_alvo_1x2,FT,3,0.30,0.40,1722,0.325480,0.314170,-0.011310
la-liga,chutes_alvo_1x2,FT,4,0.40,0.50,6,0.486470,0.666667,0.180197
la-liga,chutes_alvo_1x2,FT,5,0.50,0.60,1722,0.541128,0.562718,0.021590
la-liga,chutes_alvo_1x2,HT,1,0.10,0.20,1057,0.196945,0.194891,-0.002054
la-liga,chutes_alvo_1x2,HT,2,0.20,0.30,734,0.213641,0.222071,0.008430
la-liga,chutes_alvo_1x2,HT,3,0.30,0.40,1665,0.318415,0.295495,-0.022920
la-liga,chutes_alvo_1x2,HT,4,0.40,0.50,1728,0.478267,0.501736,0.023469
la-liga,dupla,FT,0,0.00,0.10,1,0.000000,0.000000,0.000000
la-liga,dupla,FT,1,0.10,0.20,3,0.197187,0.000000,-0.197187
la-liga,dupla,FT,2,0.20,0.30,78,0.238436,0.153846,-0.084590
la-liga,dupla,FT,3,0.30,0.40,220,0.357076,0.290909,-0.066167
la-liga,dupla,FT,4,0.40,0.50,433,0.451318,0.457275,0.005957
la-liga,dupla,FT,5,0.50,0.60,723,0.566964,0.562932,-0.004032
la-liga,dupla,FT,6,0.60,0.70,1002,0.659689,0.649701,-0.009988
la-liga,dupla,FT,7,0.70,0.80,1999,0.743667,0.752876,0.009210
la-liga,dupla,FT,8,0.80,0.90,710,0.840588,0.852113,0.011525
la-liga,dupla,FT,9,0.90,1.00,15,0.912100,0.933333,0.021233
la-liga,dupla,HT,0,0.00,0.10,1,0.000000,0.000000,0.000000
la-liga,dupla,HT,3,0.30,0.40,15,0.388912,0.400000,0.011088
la-liga,dupla,HT,4,0.40,0.50,100,0.459066,0.490000,0.030934
la-liga,dupla,HT,5,0.50,0.60,1597,0.557402,0.549155,-0.008248
la-liga,dupla,HT,6,0.60,0.70,1399,0.643713,0.648320,0.004607
la-liga,dupla,HT,7,0.70,0.80,1257,0.751208,0.754177,0.002969
la-liga,dupla,HT,8,0.80,0.90,815,0.831000,0.820859,-0.010141
la-liga,escanteios,FT,0,0.00,0.10,3750,0.077819,0.076800,-0.001019
la-liga,escanteios,FT,1,0.10,0.20,7398,0.154361,0.156258,0.001897
la-liga,escanteios,FT,2,0.20,0.30,7310,0.247475,0.245144,-0.002332
la-liga,escanteios,FT,3,0.30,0.40,8568,0.345475,0.344071,-0.001404
la-liga,escanteios,FT,4,0.40,0.50,7534,0.454963,0.451951,-0.003012
la-liga,escanteios,FT,5,0.50,0.60,7157,0.542406,0.543244,0.000838
la-liga,escanteios,FT,6,0.60,0.70,8898,0.652017,0.654979,0.002961
la-liga,escanteios,FT,7,0.70,0.80,7265,0.752056,0.753063,0.001006
la-liga,escanteios,FT,8,0.80,0.90,7509,0.844977,0.844453,-0.000523
la-liga,escanteios,FT,9,0.90,1.00,3731,0.923470,0.922809,-0.000662
la-liga,escanteios,HT,0,0.00,0.10,2794,0.065488,0.071582,0.006093
la-liga,escanteios,HT,1,0.10,0.20,7805,0.153943,0.152594,-0.001349
la-liga,escanteios,HT,2,0.20,0.30,4693,0.237540,0.239719,0.002179
la-liga,escanteios,HT,3,0.30,0.40,5842,0.343012,0.342691,-0.000321
la-liga,escanteios,HT,4,0.40,0.50,4784,0.449482,0.448997,-0.000485
la-liga,escanteios,HT,5,0.50,0.60,4797,0.550343,0.550761,0.000418
la-liga,escanteios,HT,6,0.60,0.70,5895,0.654785,0.657167,0.002382
la-liga,escanteios,HT,7,0.70,0.80,4553,0.761872,0.760817,-0.001055
la-liga,escanteios,HT,8,0.80,0.90,7869,0.845314,0.847249,0.001935
la-liga,escanteios,HT,9,0.90,1.00,2808,0.935435,0.928419,-0.007016
la-liga,escanteios_1x2,FT,0,0.00,0.10,1083,0.081786,0.103416,0.021631
la-liga,escanteios_1x2,FT,1,0.10,0.20,819,0.121743,0.113553,-0.008190
la-liga,escanteios_1x2,FT,2,0.20,0.30,479,0.254517,0.286013,0.031495
la-liga,escanteios_1x2,FT,3,0.30,0.40,603,0.343849,0.336650,-0.007199
la-liga,escanteios_1x2,FT,4,0.40,0.50,956,0.451124,0.449791,-0.001333
la-liga,escanteios_1x2,FT,5,0.50,0.60,562,0.552192,0.533808,-0.018384
la-liga,escanteios_1x2,FT,6,0.60,0.70,423,0.650347,0.607565,-0.042782
la-liga,escanteios_1x2,FT,7,0.70,0.80,231,0.730736,0.753247,0.022511
la-liga,escanteios_1x2,FT,8,0.80,0.90,15,0.818579,0.800000,-0.018579
la-liga,escanteios_1x2,FT,9,0.90,1.00,13,0.958714,0.769231,-0.189483
la-liga,escanteios_1x2,HT,0,0.00,0.10,68,0.076201,0.102941,0.026740
la-liga,escanteios_1x2,HT,1,0.10,0.20,1763,0.149839,0.152581,0.002742
la-liga,escanteios_1x2,HT,2,0.20,0.30,517,0.250340,0.237911,-0.012429
la-liga,escanteios_1x2,HT,3,0.30,0.40,644,0.334833,0.350932,0.016098
la-liga,escanteios_1x2,HT,4,0.40,0.50,1272,0.436839,0.437893,0.001054
la-liga,escanteios_1x2,HT,5,0.50,0.60,476,0.550475,0.535714,-0.014760
la-liga,escanteios_1x2,HT,6,0.60,0.70,369,0.634274,0.639566,0.005293
la-liga,escanteios_1x2,HT,7,0.70,0.80,53,0.721381,0.735849,0.014468
la-liga,escanteios_1x2,HT,8,0.80,0.90,17,0.854076,0.705882,-0.148194
la-liga,escanteios_1x2,HT,9,0.90,1.00,5,0.951423,0.800000,-0.151423
la-liga,escanteios_handicap,FT,0,0.00,0.10,1662,0.059197,0.057762,-0.001436
la-liga,escanteios_handicap,FT,1,0.10,0.20,4091,0.148988,0.132486,-0.016502
la-liga,escanteios_handicap,FT,2,0.20,0.30,3352,0.244785,0.241348,-0.003437
la-liga,escanteios_handicap,FT,3,0.30,0.40,2636,0.348489,0.350910,0.002421
la-liga,escanteios_handicap,FT,4,0.40,0.50,1936,0.444085,0.444215,0.000130
la-liga,escanteios_handicap,FT,5,0.50,0.60,2336,0.549096,0.554795,0.005698
la-liga,escanteios_handicap,FT,6,0.60,0.70,2843,0.653083,0.658108,0.005024
la-liga,escanteios_handicap,FT,7,0.70,0.80,3040,0.754658,0.768092,0.013434
la-liga,escanteios_handicap,FT,8,0.80,0.90,3674,0.849692,0.854927,0.005235
la-liga,escanteios_handicap,FT,9,0.90,1.00,2078,0.936801,0.937921,0.001120
la-liga,escanteios_handicap,HT,0,0.00,0.10,775,0.066158,0.073548,0.007390
la-liga,escanteios_handicap,HT,1,0.10,0.20,2556,0.151257,0.145149,-0.006109
la-liga,escanteios_handicap,HT,2,0.20,0.30,2017,0.258848,0.253347,-0.005502
la-liga,escanteios_handicap,HT,3,0.30,0.40,945,0.341738,0.339683,-0.002056
la-liga,escanteios_handicap,HT,4,0.40,0.50,563,0.447040,0.444050,-0.002990
la-liga,escanteios_handicap,HT,5,0.50,0.60,575,0.541263,0.551304,0.010041
la-liga,escanteios_handicap,HT,6,0.60,0.70,1177,0.647803,0.657604,0.009801
la-liga,escanteios_handicap,HT,7,0.70,0.80,2041,0.744064,0.758942,0.014877
la-liga,escanteios_handicap,HT,8,0.80,0.90,1987,0.848359,0.837443,-0.010915
la-liga,escanteios_handicap,HT,9,0.90,1.00,1188,0.925655,0.924242,-0.001412
la-liga,escanteios_oddeven,FT,1,0.10,0.20,1,0.183857,0.000000,-0.183857
la-liga,escanteios_oddeven,FT,3,0.30,0.40,3,0.380779,0.666667,0.285888
la-liga,escanteios_oddeven,FT,4,0.40,0.50,1724,0.484869,0.503480,0.018611
la-liga,escanteios_oddeven,FT,5,0.50,0.60,1723,0.511581,0.496228,-0.015353
la-liga,escanteios_oddeven,FT,6,0.60,0.70,4,0.616568,0.500000,-0.116568
la-liga,escanteios_oddeven,FT,8,0.80,0.90,1,0.816143,1.000000,0.183857
la-liga,escanteios_oddeven,HT,3,0.30,0.40,1,0.380938,0.000000,-0.380938
la-liga,escanteios_oddeven,HT,4,0.40,0.50,1722,0.494121,0.515099,0.020978
la-liga,escanteios_oddeven,HT,5,0.50,0.60,1732,0.506032,0.484988,-0.021043
la-liga,escanteios_oddeven,HT,6,0.60,0.70,1,0.619062,1.000000,0.380938
la-liga,faltas,FT,0,0.00,0.10,2651,0.064027,0.063750,-0.000277
la-liga,faltas,FT,1,0.10,0.20,4071,0.134528,0.130926,-0.003602
la-liga,faltas,FT,2,0.20,0.30,6399,0.239820,0.241131,0.001312
la-liga,faltas,FT,3,0.30,0.40,6234,0.357750,0.359962,0.002211
la-liga,faltas,FT,4,0.40,0.50,4838,0.456737,0.453907,-0.002831
la-liga,faltas,FT,5,0.50,0.60,4745,0.542404,0.543519,0.001115
la-liga,faltas,FT,6,0.60,0.70,6335,0.641945,0.640884,-0.001061
la-liga,faltas,FT,7,0.70,0.80,6389,0.760274,0.758804,-0.001470
la-liga,faltas,FT,8,0.80,0.90,4071,0.865469,0.869074,0.003605
la-liga,faltas,FT,9,0.90,1.00,2651,0.935975,0.936250,0.000275
la-liga,gols,2T,0,0.00,0.10,1497,0.053882,0.060120,0.006238
la-liga,gols,2T,1,0.10,0.20,1441,0.143899,0.137405,-0.006494
la-liga,gols,2T,2,0.20,0.30,2051,0.235239,0.233057,-0.002182
la-liga,gols,2T,3,0.30,0.40,966,0.351623,0.359213,0.007590
la-liga,gols,2T,4,0.40,0.50,957,0.451852,0.446186,-0.005666
la-liga,gols,2T,5,0.50,0.60,957,0.548148,0.553814,0.005666
la-liga,gols,2T,6,0.60,0.70,966,0.648377,0.640787,-0.007590
la-liga,gols,2T,7,0.70,0.80,2043,0.764623,0.766520,0.001897
la-liga,gols,2T,8,0.80,0.90,1449,0.855792,0.862664,0.006872
la-liga,gols,2T,9,0.90,1.00,1497,0.946118,0.939880,-0.006238
la-liga,gols,FT,0,0.00,0.10,11350,0.048510,0.046079,-0.002431
la-liga,gols,FT,1,0.10,0.20,5144,0.153122,0.155715,0.002593
la-liga,gols,FT,2,0.20,0.30,4150,0.260207,0.258072,-0.002135
la-liga,gols,FT,3,0.30,0.40,3355,0.347326,0.344262,-0.003064
la-liga,gols,FT,4,0.40,0.50,3649,0.454070,0.449986,-0.004084
la-liga,gols,FT,5,0.50,0.60,3649,0.545930,0.550014,0.004084
la-liga,gols,FT,6,0.60,0.70,3355,0.652674,0.655738,0.003064
la-liga,gols,FT,7,0.70,0.80,4150,0.739793,0.741928,0.002135
la-liga,gols,FT,8,0.80,0.90,5144,0.846878,0.844285,-0.002593
la-liga,gols,FT,9,0.90,1.00,11350,0.951557,0.953921,0.002364
la-liga,gols,HT,0,0.00,0.10,4766,0.063998,0.063995,-0.000003
la-liga,gols,HT,1,0.10,0.20,1172,0.148545,0.146758,-0.001787
la-liga,gols,HT,2,0.20,0.30,2589,0.253787,0.253380,-0.000407
la-liga,gols,HT,3,0.30,0.40,3177,0.345752,0.342776,-0.002976
la-liga,gols,HT,4,0.40,0.50,2095,0.454344,0.453461,-0.000883
la-liga,gols,HT,5,0.50,0.60,2145,0.544592,0.545455,0.000862
la-liga,gols,HT,6,0.60,0.70,3177,0.654248,0.657224,0.002976
la-liga,gols,HT,7,0.70,0.80,2589,0.746213,0.746620,0.000407
la-liga,gols,HT,8,0.80,0.90,1172,0.851455,0.853242,0.001787
la-liga,gols,HT,9,0.90,1.00,4766,0.936002,0.936005,0.000003
la-liga,gols_oddeven,FT,0,0.00,0.10,1,0.000000,0.000000,0.000000
la-liga,gols_oddeven,FT,4,0.40,0.50,1363,0.491817,0.500367,0.008550
la-liga,gols_oddeven,FT,5,0.50,0.60,2091,0.505334,0.499761,-0.005573
la-liga,gols_oddeven,FT,9,0.90,1.00,1,1.000000,1.000000,0.000000
la-liga,gols_oddeven,HT,0,0.00,0.10,1,0.000000,0.000000,0.000000
la-liga,gols_oddeven,HT,3,0.30,0.40,7,0.352621,0.428571,0.075950
la-liga,gols_oddeven,HT,4,0.40,0.50,1720,0.461110,0.447674,-0.013436
la-liga,gols_oddeven,HT,5,0.50,0.60,1720,0.538890,0.552326,0.013436
la-liga,gols_oddeven,HT,6,0.60,0.70,7,0.647379,0.571429,-0.075950
la-liga,gols_oddeven,HT,9,0.90,1.00,1,1.000000,1.000000,0.000000
la-liga,impedimentos,FT,0,0.00,0.10,48,0.041442,0.250000,0.208558
la-liga,impedimentos,FT,1,0.10,0.20,1608,0.174347,0.179104,0.004758
la-liga,impedimentos,FT,2,0.20,0.30,4459,0.257833,0.256111,-0.001722
la-liga,impedimentos,FT,3,0.30,0.40,4973,0.350561,0.347476,-0.003085
la-liga,impedimentos,FT,4,0.40,0.50,6192,0.436928,0.439438,0.002510
la-liga,impedimentos,FT,5,0.50,0.60,6044,0.561559,0.557909,-0.003651
la-liga,impedimentos,FT,6,0.60,0.70,5044,0.650041,0.652657,0.002615
la-liga,impedimentos,FT,7,0.70,0.80,4190,0.739051,0.735084,-0.003968
la-liga,impedimentos,FT,8,0.80,0.90,1954,0.822279,0.823439,0.001160
la-liga,impedimentos,FT,9,0.90,1.00,48,0.958558,0.750000,-0.208558
la-liga-2,1x2,FT,0,0.00,0.10,2,0.094846,0.000000,-0.094846
la-liga-2,1x2,FT,1,0.10,0.20,89,0.166502,0.202247,0.035745
la-liga-2,1x2,FT,2,0.20,0.30,401,0.256998,0.269327,0.012329
la-liga-2,1x2,FT,3,0.30,0.40,202,0.341382,0.287129,-0.054253
la-liga-2,1x2,FT,4,0.40,0.50,163,0.433106,0.460123,0.027017
la-liga-2,1x2,FT,5,0.50,0.60,78,0.544565,0.576923,0.032358
la-liga-2,1x2,FT,6,0.60,0.70,28,0.643153,0.535714,-0.107438
la-liga-2,1x2,FT,7,0.70,0.80,5,0.742978,0.600000,-0.142978
la-liga-2,1x2,FT,8,0.80,0.90,1,0.875260,1.000000,0.124740
la-liga-2,1x2,HT,1,0.10,0.20,128,0.172958,0.195313,0.022355
la-liga-2,1x2,HT,2,0.20,0.30,257,0.248771,0.252918,0.004147
la-liga-2,1x2,HT,3,0.30,0.40,281,0.355735,0.341637,-0.014098
la-liga-2,1x2,HT,4,0.40,0.50,287,0.444604,0.449477,0.004873
la-liga-2,1x2,HT,5,0.50,0.60,14,0.535002,0.500000,-0.035002
la-liga-2,1x2,HT,6,0.60,0.70,2,0.648024,0.500000,-0.148024
la-liga-2,btts,FT,0,0.00,0.10,1,0.000000,0.000000,0.000000
la-liga-2,btts,FT,3,0.30,0.40,22,0.381091,0.318182,-0.062909
la-liga-2,btts,FT,4,0.40,0.50,300,0.464005,0.476667,0.012661
la-liga-2,btts,FT,5,0.50,0.60,299,0.535781,0.521739,-0.014042
la-liga-2,btts,FT,6,0.60,0.70,23,0.618087,0.695652,0.077565
la-liga-2,btts,FT,9,0.90,1.00,1,1.000000,1.000000,0.000000
la-liga-2,btts,HT,0,0.00,0.10,1,0.000000,0.000000,0.000000
la-liga-2,btts,HT,1,0.10,0.20,200,0.176033,0.240000,0.063967
la-liga-2,btts,HT,2,0.20,0.30,121,0.226312,0.239669,0.013357
la-liga-2,btts,HT,3,0.30,0.40,1,0.304798,0.000000,-0.304798
la-liga-2,btts,HT,6,0.60,0.70,1,0.695202,1.000000,0.304798
la-liga-2,btts,HT,7,0.70,0.80,121,0.773688,0.760331,-0.013357
la-liga-2,btts,HT,8,0.80,0.90,200,0.823930,0.760000,-0.063930
la-liga-2,btts,HT,9,0.90,1.00,1,1.000000,1.000000,0.000000
la-liga-2,cartoes,FT,0,0.00,0.10,1020,0.060530,0.059804,-0.000726
la-liga-2,cartoes,FT,1,0.10,0.20,795,0.154206,0.186164,0.031957
la-liga-2,cartoes,FT,2,0.20,0.30,1105,0.248728,0.250679,0.001951
la-liga-2,cartoes,FT,3,0.30,0.40,963,0.353985,0.370717,0.016732
la-liga-2,cartoes,FT,4,0.40,0.50,964,0.449388,0.432573,-0.016815
la-liga-2,cartoes,FT,5,0.50,0.60,948,0.549786,0.565401,0.015615
la-liga-2,cartoes,FT,6,0.60,0.70,982,0.646178,0.631365,-0.014814
la-liga-2,cartoes,FT,7,0.70,0.80,1095,0.751308,0.749772,-0.001537
la-liga-2,cartoes,FT,8,0.80,0.90,798,0.844678,0.813283,-0.031395
la-liga-2,cartoes,FT,9,0.90,1.00,1020,0.939850,0.940196,0.000346
la-liga-2,cartoes,HT,0,0.00,0.10,36,0.079760,0.083333,0.003573
la-liga-2,cartoes,HT,1,0.10,0.20,650,0.160706,0.149231,-0.011476
la-liga-2,cartoes,HT,2,0.20,0.30,674,0.250615,0.258160,0.007545
la-liga-2,cartoes,HT,3,0.30,0.40,685,0.351388,0.344526,-0.006862
la-liga-2,cartoes,HT,4,0.40,0.50,538,0.448054,0.412639,-0.035414
la-liga-2,cartoes,HT,5,0.50,0.60,522,0.550526,0.588123,0.037597
la-liga-2,cartoes,HT,6,0.60,0.70,711,0.649855,0.652602,0.002747
la-liga-2,cartoes,HT,7,0.70,0.80,666,0.748561,0.743243,-0.005318
la-liga-2,cartoes,HT,8,0.80,0.90,651,0.838654,0.850998,0.012344
la-liga-2,cartoes,HT,9,0.90,1.00,35,0.920562,0.914286,-0.006277
la-liga-2,cartoes_1x2,FT,1,0.10,0.20,282,0.192104,0.138298,-0.053806
la-liga-2,cartoes_1x2,FT,2,0.20,0.30,112,0.253202,0.357143,0.103941
la-liga-2,cartoes_1x2,FT,3,0.30,0.40,267,0.367482,0.385768,0.018286
la-liga-2,cartoes_1x2,FT,4,0.40,0.50,260,0.435228,0.465385,0.030157
la-liga-2,cartoes_1x2,FT,5,0.50,0.60,46,0.516418,0.391304,-0.125113
la-liga-2,cartoes_1x2,FT,6,0.60,0.70,2,0.651691,1.000000,0.348309
la-liga-2,chutes,FT,0,0.00,0.10,207,0.083850,0.082126,-0.001725
la-liga-2,chutes,FT,1,0.10,0.20,1411,0.161528,0.146704,-0.014824
la-liga-2,chutes,FT,2,0.20,0.30,1834,0.250862,0.238277,-0.012585
la-liga-2,chutes,FT,3,0.30,0.40,2206,0.350848,0.354941,0.004093
la-liga-2,chutes,FT,4,0.40,0.50,1770,0.455781,0.457062,0.001281
la-liga-2,chutes,FT,5,0.50,0.60,1726,0.542851,0.544032,0.001181
la-liga-2,chutes,FT,6,0.60,0.70,2250,0.648309,0.642667,-0.005642
la-liga-2,chutes,FT,7,0.70,0.80,1917,0.751058,0.760563,0.009505
la-liga-2,chutes,FT,8,0.80,0.90,1337,0.840397,0.860135,0.019737
la-liga-2,chutes,FT,9,0.90,1.00,200,0.916332,0.915000,-0.001332
la-liga-2,chutes,HT,0,0.00,0.10,3,0.077243,0.000000,-0.077243
la-liga-2,chutes,HT,1,0.10,0.20,353,0.158476,0.164306,0.005830
la-liga-2,chutes,HT,2,0.20,0.30,1068,0.252272,0.254682,0.002409
la-liga-2,chutes,HT,3,0.30,0.40,1379,0.353403,0.353154,-0.000249
la-liga-2,chutes,HT,4,0.40,0.50,1390,0.452800,0.461871,0.009070
la-liga-2,chutes,HT,5,0.50,0.60,1401,0.547320,0.538187,-0.009133
la-liga-2,chutes,HT,6,0.60,0.70,1381,0.646665,0.646633,-0.000032
la-liga-2,chutes,HT,7,0.70,0.80,1063,0.747530,0.744120,-0.003410
la-liga-2,chutes,HT,8,0.80,0.90,357,0.841098,0.837535,-0.003563
la-liga-2,chutes,HT,9,0.90,1.00,3,0.922757,1.000000,0.077243
la-liga-2,chutes_1x2,FT,0,0.00,0.10,334,0.046607,0.074850,0.028243
la-liga-2,chutes_1x2,FT,1,0.10,0.20,47,0.158403,0.170213,0.011810
la-liga-2,chutes_1x2,FT,2,0.20,0.30,66,0.245483,0.196970,-0.048513
la-liga-2,chutes_1x2,FT,3,0.30,0.40,104,0.339314,0.269231,-0.070083
la-liga-2,chutes_1x2,FT,4,0.40,0.50,106,0.425062,0.386792,-0.038269
la-liga-2,chutes_1x2,FT,5,0.50,0.60,117,0.538072,0.589744,0.051671
la-liga-2,chutes_1x2,FT,6,0.60,0.70,102,0.649634,0.705882,0.056248
la-liga-2,chutes_1x2,FT,7,0.70,0.80,51,0.746441,0.686275,-0.060167
la-liga-2,chutes_1x2,FT,8,0.80,0.90,34,0.829810,0.794118,-0.035692
la-liga-2,chutes_1x2,FT,9,0.90,1.00,8,0.942840,0.625000,-0.317840
la-liga-2,chutes_1x2,HT,0,0.00,0.10,333,0.082430,0.096096,0.013666
la-liga-2,chutes_1x2,HT,1,0.10,0.20,55,0.154981,0.200000,0.045019
la-liga-2,chutes_1x2,HT,2,0.20,0.30,65,0.261085,0.353846,0.092761
la-liga-2,chutes_1x2,HT,3,0.30,0.40,125,0.350505,0.304000,-0.046505
la-liga-2,chutes_1x2,HT,4,0.40,0.50,120,0.445753,0.433333,-0.012420
la-liga-2,chutes_1x2,HT,5,0.50,0.60,138,0.552107,0.601449,0.049342
la-liga-2,chutes_1x2,HT,6,0.60,0.70,53,0.642753,0.547170,-0.095583
la-liga-2,chutes_1x2,HT,7,0.70,0.80,56,0.748496,0.625000,-0.123496
la-liga-2,chutes_1x2,HT,8,0.80,0.90,22,0.825231,0.863636,0.038405
la-liga-2,chutes_1x2,HT,9,0.90,1.00,2,0.952515,0.500000,-0.452515
la-liga-2,chutes_alvo,FT,0,0.00,0.10,66,0.097993,0.181818,0.083826
la-liga-2,chutes_alvo,FT,1,0.10,0.20,1226,0.152325,0.179445,0.027120
la-liga-2,chutes_alvo,FT,2,0.20,0.30,1938,0.257103,0.268318,0.011214
la-liga-2,chutes_alvo,FT,3,0.30,0.40,436,0.353288,0.380734,0.027446
la-liga-2,chutes_alvo,FT,4,0.40,0.50,1825,0.426308,0.423562,-0.002746
la-liga-2,chutes_alvo,FT,5,0.50,0.60,1825,0.574685,0.576438,0.001753
la-liga-2,chutes_alvo,FT,6,0.60,0.70,436,0.646712,0.619266,-0.027446
la-liga-2,chutes_alvo,FT,7,0.70,0.80,1938,0.743323,0.731682,-0.011641
la-liga-2,chutes_alvo,FT,8,0.80,0.90,1226,0.847695,0.820555,-0.027140
la-liga-2,chutes_alvo,FT,9,0.90,1.00,66,0.902007,0.818182,-0.083826
la-liga-2,chutes_alvo,HT,1,0.10,0.20,1587,0.157234,0.160050,0.002816
la-liga-2,chutes_alvo,HT,2,0.20,0.30,634,0.277753,0.294953,0.017199
la-liga-2,chutes_alvo,HT,3,0.30,0.40,686,0.316295,0.320700,0.004404
la-liga-2,chutes_alvo,HT,4,0.40,0.50,969,0.452403,0.426213,-0.026190
la-liga-2,chutes_alvo,HT,5,0.50,0.60,969,0.547390,0.573787,0.026397
la-liga-2,chutes_alvo,HT,6,0.60,0.70,593,0.680783,0.674536,-0.006247
la-liga-2,chutes_alvo,HT,7,0.70,0.80,727,0.719574,0.705640,-0.013934
la-liga-2,chutes_alvo,HT,8,0.80,0.90,1587,0.842877,0.839950,-0.002927
la-liga-2,chutes_alvo_1x2,FT,1,0.10,0.20,323,0.120800,0.126935,0.006135
la-liga-2,chutes_alvo_1x2,FT,3,0.30,0.40,323,0.333742,0.287926,-0.045816
la-liga-2,chutes_alvo_1x2,FT,5,0.50,0.60,323,0.543417,0.585139,0.041723
la-liga-2,chutes_alvo_1x2,HT,1,0.10,0.20,308,0.189337,0.175325,-0.014012
la-liga-2,chutes_alvo_1x2,HT,2,0.20,0.30,15,0.201313,0.200000,-0.001313
la-liga-2,chutes_alvo_1x2,HT,3,0.30,0.40,323,0.326278,0.328173,0.001896
la-liga-2,chutes_alvo_1x2,HT,4,0.40,0.50,323,0.479788,0.495356,0.015568
la-liga-2,dupla,FT,1,0.10,0.20,1,0.124740,0.000000,-0.124740
la-liga-2,dupla,FT,2,0.20,0.30,5,0.257022,0.400000,0.142978
la-liga-2,dupla,FT,3,0.30,0.40,28,0.356847,0.464286,0.107438
la-liga-2,dupla,FT,4,0.40,0.50,78,0.455435,0.423077,-0.032358
la-liga-2,dupla,FT,5,0.50,0.60,163,0.566894,0.539877,-0.027017
la-liga-2,dupla,FT,6,0.60,0.70,202,0.658618,0.712871,0.054253
la-liga-2,dupla,FT,7,0.70,0.80,401,0.743002,0.730673,-0.012329
la-liga-2,dupla,FT,8,0.80,0.90,90,0.834207,0.800000,-0.034207
la-liga-2,dupla,FT,9,0.90,1.00,1,0.909809,1.000000,0.090191
la-liga-2,dupla,HT,3,0.30,0.40,2,0.351976,0.500000,0.148024
la-liga-2,dupla,HT,4,0.40,0.50,14,0.464998,0.500000,0.035002
la-liga-2,dupla,HT,5,0.50,0.60,287,0.555396,0.550523,-0.004873
la-liga-2,dupla,HT,6,0.60,0.70,281,0.644265,0.658363,0.014098
la-liga-2,dupla,HT,7,0.70,0.80,257,0.751229,0.747082,-0.004147
la-liga-2,dupla,HT,8,0.80,0.90,128,0.827032,0.804688,-0.022345
la-liga-2,escanteios,FT,0,0.00,0.10,335,0.082343,0.083582,0.001239
la-liga-2,escanteios,FT,1,0.10,0.20,1611,0.143962,0.160770,0.016808
la-liga-2,escanteios,FT,2,0.20,0.30,1561,0.247946,0.267777,0.019831
la-liga-2,escanteios,FT,3,0.30,0.40,1474,0.349140,0.356852,0.007712
la-liga-2,escanteios,FT,4,0.40,0.50,1504,0.451201,0.446809,-0.004393
la-liga-2,escanteios,FT,5,0.50,0.60,1463,0.550761,0.557075,0.006313
la-liga-2,escanteios,FT,6,0.60,0.70,1464,0.652231,0.642077,-0.010155
la-liga-2,escanteios,FT,7,0.70,0.80,1562,0.752220,0.731754,-0.020466
la-liga-2,escanteios,FT,8,0.80,0.90,1683,0.856779,0.840166,-0.016613
la-liga-2,escanteios,FT,9,0.90,1.00,263,0.920546,0.931559,0.011013
la-liga-2,escanteios,HT,0,0.00,0.10,403,0.064959,0.074442,0.009483
la-liga-2,escanteios,HT,1,0.10,0.20,1511,0.153997,0.157512,0.003514
la-liga-2,escanteios,HT,2,0.20,0.30,1076,0.251735,0.250000,-0.001735
la-liga-2,escanteios,HT,3,0.30,0.40,896,0.343866,0.329241,-0.014625
la-liga-2,escanteios,HT,4,0.40,0.50,959,0.453585,0.462982,0.009398
la-liga-2,escanteios,HT,5,0.50,0.60,958,0.546403,0.536534,-0.009869
la-liga-2,escanteios,HT,6,0.60,0.70,929,0.654893,0.672766,0.017873
la-liga-2,escanteios,HT,7,0.70,0.80,1052,0.749400,0.750951,0.001550
la-liga-2,escanteios,HT,8,0.80,0.90,1482,0.846379,0.842780,-0.003599
la-liga-2,escanteios,HT,9,0.90,1.00,424,0.933108,0.922170,-0.010938
la-liga-2,escanteios_1x2,FT,0,0.00,0.10,218,0.079718,0.123853,0.044135
la-liga-2,escanteios_1x2,FT,1,0.10,0.20,145,0.130561,0.220690,0.090128
la-liga-2,escanteios_1x2,FT,2,0.20,0.30,96,0.254584,0.270833,0.016249
la-liga-2,escanteios_1x2,FT,3,0.30,0.40,95,0.343300,0.294737,-0.048563
la-liga-2,escanteios_1x2,FT,4,0.40,0.50,182,0.450550,0.445055,-0.005495
la-liga-2,escanteios_1x2,FT,5,0.50,0.60,85,0.547156,0.482353,-0.064803
la-liga-2,escanteios_1x2,FT,6,0.60,0.70,95,0.651481,0.621053,-0.030428
la-liga-2,escanteios_1x2,FT,7,0.70,0.80,47,0.731253,0.510638,-0.220615
la-liga-2,escanteios_1x2,FT,8,0.80,0.90,3,0.838181,1.000000,0.161819
la-liga-2,escanteios_1x2,FT,9,0.90,1.00,3,1.000000,0.666667,-0.333333
